778	539	62	2000/11/25	39388.43
779	734	776	2003/06/24	32403.87
780	433	696	2000/07/22	19446.41
781	950	893	2003/06/11	26524.35
782	499	293	2001/09/24	25646.36
783	715	42	2000/04/26	23540.65
784	233	250	2002/04/07	22311.10
785	761	634	2003/01/19	16076.35
786	496	810	2000/07/23	26831.05
787	968	252	2003/03/07	37909.85
788	935	98	2003/09/25	18344.12
789	946	176	2003/03/20	22664.49
790	95	468	2001/08/01	39574.28
791	638	798	2003/05/25	27590.94
792	439	30	2005/03/06	18921.81
793	336	922	2003/11/09	10473.33
794	126	734	2003/11/04	29150.09
795	21	790	2003/02/25	18147.28
796	996	960	2000/02/27	26604.92
797	567	646	2002/11/23	24444.27
798	843	184	2001/03/17	34458.31
799	490	844	2001/10/18	32429.50
800	91	83	2003/09/12	18864.14
801	800	440	2001/04/23	19180.91
802	486	47	2003/05/07	21813.05
803	650	402	2000/09/20	39966.13
804	819	429	2002/11/12	32636.41
805	279	573	2002/06/30	11110.53
806	665	154	2001/08/26	15355.83
807	263	995	2002/06/21	36040.34
808	80	39	2001/09/27	15043.64
809	254	998	2000/05/11	35474.55
810	725	934	2002/06/10	26900.63
811	530	377	2003/02/06	39483.64
812	282	889	2001/11/11	20569.76
813	963	943	2003/08/06	34701.84
814	656	197	2001/08/17	13023.99
815	841	876	2004/12/26	23270.57
816	432	304	2001/07/16	30017.09
817	342	414	2002/07/08	29736.02
818	453	698	2003/02/03	12212.83
819	259	9	2001/04/18	16965.33
820	778	868	2002/02/26	31553.34
821	885	281	2003/02/06	10867.92
822	75	584	2003/06/12	29890.75
823	986	584	2001/05/24	35088.20
824	542	260	2003/07/23	29158.33
825	43	818	2003/10/02	19650.57
826	801	835	2001/08/23	34115.91
827	712	641	2000/08/23	10460.51
828	321	909	2004/04/04	18789.06
829	933	349	2002/10/21	38442.69
830	353	406	2002/11/15	19786.07
831	413	976	2001/11/15	16592.71
832	985	243	2002/08/13	17569.58
833	879	277	2004/10/18	39154.97
834	915	535	2005/04/06	24144.90
835	79	448	2002/11/10	28181.46
836	737	367	2002/12/16	36322.33
837	942	785	2003/07/07	17760.93
838	420	415	2004/08/08	21415.71
839	203	453	2003/12/27	13770.14
840	94	554	2004/07/02	20749.21
841	439	54	2004/01/08	36126.40
842	440	878	2002/03/05	29358.83
843	411	205	2000/04/18	29639.89
844	265	232	2001/04/21	11582.03
845	424	832	2000/06/07	37731.32
846	605	815	2003/06/29	25588.68
847	231	208	2004/03/25	29000.85
848	884	704	2000/11/23	39003.91
849	5	969	2003/05/28	28834.23
850	736	903	2001/08/15	36437.68
851	545	566	2003/06/01	15526.12
852	937	658	2002/09/23	31667.79
853	390	935	2002/05/22	31655.88
854	76	452	2001/05/25	26195.68
855	148	433	2001/08/21	15318.30
856	288	546	2002/10/23	35611.88
857	967	239	2004/06/26	11130.68
858	257	691	2003/04/22	39534.91
859	916	419	2002/09/17	16344.60
860	448	908	2001/12/27	33390.81
861	432	127	2003/05/03	21800.23
862	10	410	2003/01/12	14930.11
863	924	226	2003/12/14	39419.56
864	345	481	2004/05/28	18737.79
865	941	100	2005/08/19	26399.84
866	491	551	2000/09/12	21883.54
867	67	890	2003/05/29	39795.84
868	279	304	2003/07/05	37061.16
869	664	288	2004/05/28	22713.93
870	993	89	2001/12/05	39772.95
871	488	826	2003/01/09	13417.66
872	322	80	2003/08/19	37097.78
873	149	70	2001/10/20	20249.33
874	995	373	2003/01/22	31139.53
875	720	427	2001/04/26	36909.18
876	133	741	2002/05/30	24027.71
877	142	177	2004/10/27	23299.87
878	768	451	2002/02/11	27211.00
879	541	413	2003/06/17	15353.09
880	101	417	2004/02/29	29371.64
881	352	539	2004/11/10	11958.31
882	834	538	2002/10/16	18490.60
883	249	459	2001/08/03	36924.74
884	788	453	2001/08/10	27968.14
885	997	803	2005/02/15	17637.33
886	907	368	2003/03/19	28218.08
887	307	225	2002/06/18	28449.71
888	485	343	2000/12/16	37367.86
889	28	146	2002/12/11	14671.94
890	501	855	2005/06/05	11505.13
891	873	139	2001/03/30	30929.87
892	112	718	2001/11/11	19927.06
893	134	501	2003/01/26	24549.56
894	511	220	2002/07/24	17980.65
895	846	857	2000/11/29	29125.37
896	9	620	2002/08/12	32938.54
897	498	94	2002/09/29	34346.62
898	13	665	2004/01/12	20732.73
899	781	264	2001/08/11	24234.62
900	189	123	2001/12/25	37102.36
901	163	727	2004/07/21	35923.16
902	7	502	2003/05/16	29376.22
903	159	803	2002/12/06	33746.03
904	749	546	2003/03/18	18641.66
905	991	32	2003/05/28	27444.46
906	94	579	2003/11/27	10057.68
907	898	371	2003/01/26	17513.73
908	912	922	2002/08/22	15391.54
909	523	634	2000/09/12	13783.87
910	580	313	2001/09/09	20196.23
911	298	179	2003/10/07	14136.35
912	251	52	2002/10/29	12156.98
913	197	947	2003/08/05	27381.29
914	162	393	2001/12/11	20797.73
915	588	152	2004/03/11	36682.13
916	674	493	2004/02/06	15671.69
917	843	285	2003/11/24	26110.53
918	846	157	2003/01/21	14124.45
919	591	992	2000/09/26	11837.46
920	756	52	2001/02/15	34448.24
921	290	777	2001/07/29	19719.24
922	469	93	2001/06/17	29559.33
923	150	745	2003/12/14	31531.37
924	627	123	2003/08/20	33846.74
925	16	727	2003/10/01	11409.00
926	326	924	2005/04/02	35462.65
927	412	981	2002/12/10	31111.15
928	938	820	2005/09/05	11678.16
929	206	27	2000/06/27	16112.06
930	281	197	2002/02/13	19837.34
931	950	499	2004/03/18	33111.57
932	947	422	2001/11/19	24631.96
933	992	257	2003/05/31	12031.56
934	471	511	2001/06/26	17611.69
935	663	151	2003/04/20	10704.04
936	175	288	2004/10/11	10872.50
937	559	506	2002/05/17	27003.17
938	137	104	2001/09/18	27364.81
939	336	829	2001/08/06	29864.20
940	128	532	2000/08/09	19091.19
941	273	291	2003/06/18	36246.34
942	318	369	2003/02/10	15290.83
943	206	739	2003/02/02	24348.14
944	317	392	2003/05/17	29335.94
945	342	675	2003/12/19	23066.41
946	832	14	2001/08/21	39219.06
947	265	574	2004/02/29	12504.88
948	213	505	2003/07/22	35932.31
949	894	284	2001/04/26	29060.36
950	559	9	2001/04/10	30518.80
951	770	471	2004/04/22	20025.02
952	382	409	2005/05/04	27811.58
953	569	332	2003/09/03	35406.80
954	26	159	2003/03/23	16668.70
955	803	574	2003/04/03	37655.33
956	967	394	2002/03/03	26541.75
957	351	29	2005/08/13	11787.11
958	9	674	2004/08/03	22339.48
959	29	486	2002/07/09	27969.06
960	443	954	2000/06/17	27399.60
961	705	323	2002/10/28	34503.17
962	951	377	2003/05/01	11776.12
963	558	986	2004/11/21	10228.88
964	768	593	2003/09/08	33772.58
965	303	301	2003/03/21	30365.91
966	399	877	2004/03/15	10300.29
967	89	415	2003/06/21	27428.89
968	824	977	2003/04/08	30218.51
969	356	253	2002/07/01	37900.70
970	685	308	2001/03/16	17752.69
971	523	986	2003/01/18	24559.63
972	510	662	2002/07/03	24486.39
973	998	44	2004/01/17	32437.74
974	576	491	2003/11/21	31675.11
975	843	404	2001/04/06	12171.63
976	476	94	2003/02/01	33820.19
977	266	89	2001/12/18	26660.77
978	581	624	2001/11/13	33055.73
979	777	580	2002/10/08	34288.02
980	987	546	2000/12/19	25843.20
981	951	210	2001/08/25	33159.18
982	950	182	2004/05/18	12442.63
983	713	781	2002/02/19	14743.35
984	996	93	2003/08/15	19354.86
985	897	61	2004/06/01	30556.34
986	195	252	2003/05/16	39241.94
987	681	193	2002/02/08	20993.65
988	381	363	2003/04/06	25336.91
989	474	671	2003/06/08	29776.31
990	656	991	2001/03/06	32012.94
991	978	805	2001/06/19	29476.01
992	726	230	2004/07/11	33484.19
993	84	989	2000/08/16	22010.80
994	144	190	2000/09/17	12568.97
995	76	277	2003/03/01	31574.40
996	373	821	2000/10/31	24585.27
997	313	482	2003/10/09	24944.15
998	121	886	2002/04/15	21704.10
999	397	218	2001/11/29	14245.30
1000	504	534	2004/02/02	34044.49
1001	406	313	2000/11/05	38802.49
1002	761	232	2002/06/19	29347.84
1003	434	721	2003/02/22	24384.77
1004	826	118	2006/01/05	36872.56
1005	300	221	2002/07/10	38796.08
1006	953	848	2003/06/03	36970.52
1007	958	495	2003/11/12	30978.39
1008	952	221	2005/06/17	39460.75
1009	665	606	2001/02/16	25502.62
1010	144	430	2003/01/21	15043.64
1011	875	651	2003/06/30	34114.99
1012	85	927	2004/01/23	28434.14
1013	647	901	2004/09/26	19766.85
1014	537	66	2004/02/24	23374.94
1015	7	51	2003/05/23	14911.80
1016	580	656	2001/12/05	11914.37
1017	451	634	2001/07/19	23674.32
1018	464	251	2002/01/02	37125.24
1019	656	562	2000/10/27	25423.89
1020	620	888	2001/06/23	13496.40
1021	320	580	2003/02/10	14159.24
1022	674	225	2001/08/12	36319.58
1023	714	449	2002/02/05	12598.27
1024	338	31	2002/05/27	14251.71
1025	413	690	2001/03/20	20816.04
1026	907	68	2004/12/27	31670.53
1027	305	621	2005/04/18	35324.40
1028	218	778	2002/09/16	33069.46
1029	836	929	2003/09/11	24468.08
1030	277	964	2001/08/26	14519.96
1031	722	496	2000/02/21	18666.38
1032	910	678	2003/11/01	10653.69
1033	644	918	2000/05/27	28060.61
1034	550	130	2000/09/01	13715.21
1035	534	379	2004/12/30	34312.74
1036	43	268	2002/08/31	17481.69
1037	450	421	2002/08/21	36445.92
1038	665	438	2001/08/14	37232.36
1039	178	178	2002/01/09	11328.43
1040	625	710	2002/11/24	31044.31
1041	451	834	2004/07/16	26614.07
1042	649	322	2002/06/28	21356.20
1043	336	498	2000/11/04	16254.88
1044	331	449	2000/05/03	12671.51
1045	748	542	2003/10/08	34929.81
1046	314	815	2002/10/16	15232.24
1047	106	256	2004/04/01	36635.44
1048	774	596	2003/01/18	39260.25
1049	461	772	2002/09/21	22956.54
1050	714	790	2003/03/17	33602.29
1051	87	338	2003/09/02	17014.77
1052	174	310	2001/03/30	20222.78
1053	963	30	2001/06/04	38405.15
1054	783	561	2000/08/29	15536.19
1055	798	706	2002/08/13	11486.82
1056	718	918	2004/05/08	14958.50
1057	445	907	2002/11/11	32786.56
1058	216	123	2000/12/30	11973.88
1059	532	889	2002/04/03	31843.57
1060	495	695	2003/12/17	21161.19
1061	754	506	2003/04/24	32328.80
1062	817	829	2002/03/23	19883.12
1063	841	961	2001/09/30	25390.93
1064	555	842	2003/10/29	39287.72
1065	992	116	2003/01/19	23713.68
1066	394	243	2003/09/03	35857.24
1067	383	159	2002/06/22	11505.13
1068	635	737	2003/06/18	33485.11
1069	784	749	2000/09/18	11202.09
1070	169	630	2001/05/18	16957.09
1071	300	167	2005/07/23	30967.41
1072	959	441	2001/08/11	24296.88
1073	520	196	2002/08/30	26707.46
1074	153	939	2002/11/26	21607.06
1075	263	529	2003/03/19	27165.22
1076	53	239	2001/04/15	23460.08
1077	784	213	2003/04/18	39383.85
1078	657	715	2001/06/26	38368.53
1079	106	612	2003/07/03	33207.70
1080	804	510	2004/01/30	16101.99
1081	537	619	2000/11/28	26288.15
1082	519	180	2002/06/16	15394.29
1083	663	336	2001/12/18	34019.78
1084	497	536	2003/07/18	30655.21
1085	234	187	2002/11/23	30670.78
1086	247	16	2001/04/13	18376.16
1087	966	713	2001/12/02	27484.74
1088	659	554	2004/03/13	21797.49
1089	917	774	2004/02/24	19477.54
1090	976	220	2001/06/16	39808.65
1091	837	721	2003/12/24	13681.34
1092	899	293	2000/11/27	26733.09
1093	313	581	2004/08/19	26606.75
1094	239	803	2002/06/30	17365.42
1095	937	406	2003/12/30	16307.07
1096	143	98	2001/09/15	20124.82
1097	817	842	2001/10/01	33490.60
1098	103	492	2001/10/30	34213.87
1099	28	493	2002/10/15	15309.14
1100	344	173	2002/03/29	17990.72
1101	165	277	2004/03/08	13563.23
1102	768	89	2004/11/07	29075.93
1103	231	718	2003/01/10	14829.41
1104	73	165	2000/09/08	35881.04
1105	680	238	2002/01/15	12180.79
1106	174	833	2004/08/30	38844.60
1107	713	776	2003/10/09	35491.03
1108	314	146	2003/11/13	31643.07
1109	185	33	2002/09/26	28551.33
1110	716	656	2002/01/11	31576.23
1111	512	183	2004/02/06	15109.56
1112	12	408	2003/10/19	38087.46
1113	805	671	2001/12/16	21238.10
1114	154	485	2000/09/04	22659.91
1115	792	836	2005/05/11	36881.71
1116	319	956	2003/06/27	15869.45
1117	869	28	2004/11/28	13799.44
1118	875	436	2001/12/08	11991.27
1119	361	381	2002/06/12	29117.13
1120	305	12	2003/01/24	21900.94
1121	11	779	2004/12/11	22130.74
1122	18	669	2000/10/25	14944.76
1123	558	614	2001/09/23	15579.22
1124	632	619	2002/10/25	13597.11
1125	595	25	2004/09/11	20067.14
1126	350	37	2004/08/22	24978.94
1127	603	398	2004/10/04	30487.67
1128	194	157	2001/09/05	34279.79
1129	471	922	2001/01/24	24804.08
1130	645	11	2001/11/14	30663.45
1131	6	741	2003/03/29	27260.44
1132	115	247	2003/04/01	10043.03
1133	899	349	2004/03/31	38718.26
1134	310	613	2003/11/01	14958.50
1135	585	165	2002/01/01	35036.93
1136	440	275	2000/12/31	23396.00
1137	491	158	2004/01/19	19122.31
1138	859	76	2002/12/25	29555.66
1139	534	736	2000/10/30	22065.73
1140	915	114	2003/07/24	24000.24
1141	913	860	2001/05/23	32542.11
1142	189	53	2003/08/10	32082.52
1143	468	114	2001/11/12	20010.38
1144	864	938	2004/06/10	21800.23
1145	843	776	2000/07/11	15065.61
1146	816	681	2002/02/24	28995.36
1147	209	511	2003/09/11	28229.06
1148	334	522	2003/11/14	22880.55
1149	364	496	2003/10/28	15323.79
1150	554	271	2005/03/20	31968.08
1151	768	934	2003/05/04	12101.14
1152	455	772	2002/10/23	33337.71
1153	897	532	2002/01/27	11678.16
1154	103	1000	2002/12/06	10586.85
1155	821	526	2003/08/19	24460.75
1156	92	674	2002/07/22	21501.77
1157	207	680	2001/08/28	30162.66
1158	735	515	2005/02/03	39170.53
1159	534	585	2005/01/05	14196.78
1160	116	604	2000/11/25	13806.76
1161	987	994	2001/07/17	14757.08
1162	915	922	2003/05/10	10519.10
1163	948	656	2002/02/18	11083.07
1164	164	656	2002/09/10	34624.94
1165	513	740	2000/11/02	26541.75
1166	956	300	2005/06/18	14411.93
1167	314	854	2003/03/23	10897.22
1168	884	338	2004/12/24	35380.25
1169	961	973	2002/12/06	13304.14
1170	581	884	2004/05/25	33664.55
1171	133	64	2001/10/07	39908.45
1172	392	270	2002/05/30	33247.99
1173	295	284	2003/01/03	26153.56
1174	315	458	2001/06/02	25554.81
1175	525	788	2005/04/17	22766.11
1176	942	924	2002/05/03	34764.10
1177	906	437	2002/10/21	34716.49
1178	99	496	2004/09/28	31434.33
1179	370	496	2004/05/08	22878.72
1180	510	443	2003/10/31	24639.28
1181	887	273	2002/05/07	37463.99
1182	948	263	2001/03/23	32333.37
1183	610	373	2003/01/30	29338.68
1184	495	721	2003/04/07	15113.22
1185	422	759	2004/06/28	38735.66
1186	685	419	2004/10/29	33377.99
1187	778	348	2002/09/18	39441.53
1188	720	785	2002/02/21	16132.20
1189	196	888	2004/02/26	19035.34
1190	57	357	2003/11/28	34825.44
1191	371	160	2003/10/21	30884.09
1192	900	966	2004/07/17	11695.56
1193	147	354	2004/06/19	10139.16
1194	272	23	2003/03/05	12534.18
1195	207	989	2001/07/04	32685.85
1196	443	887	2005/04/22	12657.78
1197	207	804	2002/06/26	11598.51
1198	641	845	2002/11/07	15680.85
1199	315	976	2002/02/09	38909.61
1200	885	795	2003/06/02	31307.98
1201	314	123	2001/10/12	10188.60
1202	110	761	2004/04/07	24533.08
1203	407	880	2003/08/14	34227.60
1204	553	71	2003/12/12	18041.99
1205	491	402	2002/04/18	18870.54
1206	951	487	2003/03/14	36098.02
1207	876	437	2002/10/07	25418.40
1208	718	61	2003/03/16	25435.79
1209	233	976	2004/06/12	36824.04
1210	58	338	2001/05/01	20448.91
1211	292	319	2000/06/30	17836.00
1212	17	719	2000/12/22	10035.71
1213	366	541	2003/06/03	27124.94
1214	802	830	2003/05/03	35551.45
1215	952	777	2002/01/20	10920.10
1216	695	619	2001/10/16	17171.33
1217	186	310	2002/12/16	23609.31
1218	382	888	2004/03/08	23398.74
1219	838	893	2002/10/03	11821.90
1220	388	769	2002/07/19	39111.94
1221	836	730	2000/03/20	13513.79
1222	60	675	2004/07/31	25266.42
1223	626	626	2004/01/20	21185.91
1224	963	643	2000/10/12	21875.31
1225	880	652	2000/07/02	37427.37
1226	935	868	2001/03/23	38898.62
1227	926	116	2003/04/21	20169.68
1228	872	917	2000/09/23	30999.45
1229	477	555	2001/09/15	33137.21
1230	149	7	2003/11/29	15447.39
1231	356	268	2000/08/19	32755.43
1232	739	493	2002/04/14	31592.71
1233	455	95	2001/09/03	14924.62
1234	909	587	2004/01/18	28960.57
1235	275	697	2003/02/14	22417.30
1236	406	764	2000/09/26	12973.63
1237	492	278	2002/04/26	24864.50
1238	192	356	2000/06/15	36252.75
1239	120	606	2003/12/17	27200.01
1240	250	453	2002/11/18	33214.11
1241	50	599	2002/08/11	27709.05
1242	910	831	2001/11/19	39945.98
1243	15	972	2001/03/08	22290.95
1244	830	69	2001/10/21	13896.48
1245	865	221	2004/03/17	25900.88
1246	634	379	2001/08/09	12522.28
1247	34	74	2001/02/05	34124.15
1248	912	404	2001/06/23	30394.29
1249	932	383	2003/02/15	26291.81
1250	505	46	2005/08/07	34168.09
1251	665	907	2001/08/22	25090.64
1252	543	2	2003/08/16	28002.93
1253	838	790	2003/10/31	15114.14
1254	497	253	2001/07/03	32253.72
1255	218	799	2000/08/28	12926.94
1256	305	445	2004/08/01	39211.73
1257	170	423	2004/05/04	22785.34
1258	885	919	2004/02/09	25240.78
1259	506	574	2004/08/07	33817.44
1260	642	281	2001/10/31	12444.46
1261	420	50	2004/02/22	15096.74
1262	41	916	2002/04/06	18831.18
1263	380	9	2001/07/18	23308.11
1264	630	689	2003/07/20	27583.62
1265	38	571	2004/01/16	22348.63
1266	138	530	2001/02/22	37183.84
1267	450	722	2003/08/19	34060.06
1268	999	550	2002/07/27	38573.61
1269	892	248	2000/03/04	32996.22
1270	446	345	2003/07/19	36997.07
1271	498	846	2002/03/08	24528.50
1272	713	381	2001/07/31	38433.53
1273	492	403	2001/09/04	33378.91
1274	333	351	2003/08/19	37273.56
1275	66	608	2001/12/09	27625.73
1276	588	542	2004/01/14	26984.86
1277	280	969	2001/06/06	20075.38
1278	583	686	2004/09/22	32583.31
1279	735	896	2001/06/20	23415.22
1280	426	649	2000/07/24	16600.95
1281	926	298	2002/04/12	36462.40
1282	527	516	2003/11/05	22639.77
1283	18	293	2002/03/18	24924.93
1284	67	347	2005/02/02	26303.71
1285	906	619	2003/02/17	30039.06
1286	430	171	2004/01/30	25985.11
1287	475	272	2002/08/20	31119.38
1288	278	818	2000/02/26	29507.14
1289	610	554	2003/01/26	32066.04
1290	732	394	2002/11/06	20623.78
1291	907	898	2003/06/19	26104.13
1292	914	4	2004/09/04	15726.62
1293	194	81	2005/03/14	36102.60
1294	420	531	2001/05/09	39389.34
1295	436	791	2002/04/08	38625.79
1296	629	511	2002/09/21	11569.21
1297	936	45	2001/11/15	16983.64
1298	350	671	2000/11/27	32878.11
1299	131	91	2003/06/30	20925.90
1300	579	724	2003/04/29	11308.29
1301	346	383	2003/09/17	36813.05
1302	969	334	2003/04/07	27749.33
1303	425	325	2003/04/04	11010.74
1304	170	461	2001/11/18	22365.11
1305	447	835	2003/11/22	39530.33
1306	169	419	2004/08/29	13213.50
1307	534	74	2004/02/06	37404.48
1308	740	441	2003/10/23	26002.50
1309	35	713	2000/10/01	30615.84
1310	486	662	2002/04/17	23512.27
1311	807	28	2002/09/03	20446.17
1312	565	573	2003/03/25	28546.75
1313	879	265	2002/10/29	33490.60
1314	615	140	2004/02/15	29207.76
1315	609	651	2002/02/25	29187.62
1316	574	461	2000/04/12	33449.40
1317	416	43	2003/09/25	39180.60
1318	773	341	2004/03/27	15096.74
1319	366	948	2002/05/10	37963.87
1320	890	618	2004/09/26	19502.26
1321	78	286	2001/07/28	30809.94
1322	12	420	2001/01/15	37551.88
1323	576	248	2005/06/20	21689.45
1324	888	902	2003/05/03	25515.44
1325	328	176	2003/04/26	29467.77
1326	470	644	2003/11/24	39117.43
1327	747	519	2001/04/16	13955.99
1328	161	30	2001/02/27	36774.60
1329	166	134	2002/09/04	33042.91
1330	560	72	2004/08/30	23153.38
1331	847	637	2004/06/14	36973.27
1332	667	71	2004/05/01	13583.37
1333	110	725	2002/05/30	34549.87
1334	258	35	2000/08/18	36362.61
1335	654	451	2002/05/04	37438.35
1336	806	20	2003/10/09	27219.24
1337	483	929	2001/03/30	21546.63
1338	650	305	2003/02/08	21988.83
1339	762	147	2002/06/12	37383.42
1340	166	95	2001/06/10	33589.48
1341	995	580	2004/03/07	23179.93
1342	105	981	2003/03/18	11521.61
1343	947	493	2004/09/23	34058.23
1344	80	29	2002/11/05	29926.45
1345	951	843	2003/11/29	16429.75
1346	97	669	2001/09/27	27703.55
1347	944	46	2001/08/23	37929.99
1348	721	23	2002/08/02	34814.45
1349	504	852	2001/07/15	28118.29
1350	678	43	2003/06/30	16659.55
1351	731	811	2000/05/16	22845.76
1352	965	342	2004/04/18	36876.22
1353	368	979	2000/12/26	34242.25
1354	723	645	2001/02/10	21964.11
1355	753	249	2003/12/29	27421.57
1356	196	814	2003/08/21	12419.74
1357	414	598	2001/11/27	23192.75
1358	919	343	2004/01/01	18445.74
1359	714	871	2000/12/08	31730.96
1360	2	422	2003/10/05	37361.45
1361	30	342	2001/11/26	34423.52
1362	945	478	2003/12/25	38559.88
1363	614	351	2004/03/06	28346.25
1364	519	631	2004/12/09	23741.15
1365	505	816	2003/07/31	29128.11
1366	192	528	2002/05/15	39128.42
1367	649	481	2004/04/08	31795.04
1368	389	491	2000/08/02	36142.88
1369	920	907	2005/08/18	34498.60
1370	238	498	2001/02/05	21256.41
1371	887	993	2003/11/06	25503.54
1372	553	855	2002/11/02	28322.45
1373	246	204	2000/12/16	28112.79
1374	903	682	2002/08/15	31262.21
1375	723	164	2004/09/12	10278.32
1376	77	52	2004/03/11	15370.48
1377	518	711	2001/02/03	34023.44
1378	766	375	2005/06/23	15393.37
1379	317	165	2003/08/12	33391.72
1380	364	738	2001/04/26	31708.98
1381	442	111	2001/05/29	17116.39
1382	144	85	2001/11/27	26184.69
1383	353	390	2004/07/15	32342.53
1384	750	126	2004/02/12	20244.75
1385	790	417	2001/09/29	17277.53
1386	27	397	2003/10/01	33237.00
1387	704	916	2002/12/22	32337.04
1388	973	373	2003/04/14	22984.92
1389	877	348	2002/04/06	19964.60
1390	576	388	2002/08/28	16244.81
1391	73	378	2004/03/11	21575.01
1392	816	273	2003/11/12	38429.87
1393	746	293	2002/07/18	34712.83
1394	607	386	2003/02/15	13085.33
1395	471	385	2004/04/22	13377.38
1396	591	539	2002/12/01	36060.49
1397	985	473	2000/10/03	28159.48
1398	892	421	2002/10/01	20774.84
1399	977	983	2004/03/24	39246.52
1400	575	713	2004/04/29	33219.60
1401	222	42	2002/09/03	33144.53
1402	559	935	2002/08/29	22114.26
1403	533	14	2003/06/19	11894.23
1404	23	98	2002/02/20	34714.66
1405	550	255	2002/01/20	20443.42
1406	961	405	2002/10/24	35822.45
1407	574	688	2003/09/24	12321.78
1408	778	544	2003/10/04	10448.61
1409	940	902	2005/07/15	34701.84
1410	804	210	2003/02/10	12983.70
1411	280	393	2001/04/29	39998.17
1412	863	333	2003/10/19	11382.45
1413	567	84	2002/12/05	31128.54
1414	483	179	2003/06/06	17620.85
1415	889	755	2002/12/10	20213.62
1416	846	281	2002/09/25	29160.16
1417	802	895	2003/11/26	34519.65
1418	11	220	2001/04/05	34187.32
1419	946	961	2001/12/21	37658.08
1420	397	698	2001/11/03	29692.99
1421	507	930	2002/10/24	27160.64
1422	488	531	2002/11/01	19822.69
1423	503	341	2003/11/28	30294.49
1424	618	340	2004/06/28	36018.37
1425	281	962	2001/09/21	37183.84
1426	116	738	2001/03/22	24152.22
1427	251	124	2004/12/27	22587.59
1428	147	347	2002/04/23	30759.58
1429	535	712	2003/08/28	13939.51
1430	556	691	2002/06/11	34470.21
1431	150	531	2003/11/06	12150.57
1432	907	703	2004/12/06	33471.37
1433	141	262	2004/07/20	21929.32
1434	165	230	2004/01/05	29095.15
1435	115	2	2002/11/30	18873.29
1436	734	456	2000/07/16	33218.69
1437	193	70	2003/01/24	39893.80
1438	902	855	2004/04/27	16728.21
1439	653	25	2003/05/23	10591.43
1440	224	817	2003/07/27	11667.18
1441	490	104	2002/03/01	16582.64
1442	862	342	2001/03/21	34618.53
1443	178	808	2004/08/05	34363.10
1444	849	25	2003/04/10	37020.87
1445	813	75	2003/08/22	39797.67
1446	15	566	2002/12/16	33351.44
1447	403	525	2002/02/12	27410.58
1448	669	759	2003/11/23	34114.07
1449	843	439	2005/07/13	10256.35
1450	924	106	2004/07/24	11066.59
1451	794	560	2002/01/26	26796.26
1452	842	934	2001/02/12	20964.36
1453	394	120	2003/09/01	26842.04
1454	88	660	2004/05/21	24922.18
1455	324	610	2003/06/26	11887.82
1456	314	258	2001/09/20	27102.05
1457	514	678	2004/04/25	34799.80
1458	664	160	2000/11/20	22624.21
1459	273	342	2002/07/31	38683.47
1460	418	241	2001/06/25	33992.31
1461	275	52	2003/07/29	33453.98
1462	930	144	2002/04/29	21817.63
1463	554	319	2004/09/27	20049.74
1464	746	349	2003/07/25	22858.58
1465	110	79	2003/08/07	24988.10
1466	302	289	2004/09/25	10170.29
1467	610	211	2003/04/11	20944.21
1468	47	120	2005/11/04	20223.69
1469	601	793	2003/09/03	10868.84
1470	126	102	2001/10/26	33942.87
1471	447	447	2002/03/19	32678.53
1472	415	360	2003/08/10	16469.12
1473	422	821	2002/09/06	27470.09
1474	745	155	2002/05/03	27877.50
1475	842	420	2003/06/09	35288.70
1476	620	125	2002/08/24	37746.89
1477	181	819	2000/11/20	17450.56
1478	677	620	2001/01/01	34201.05
1479	598	161	2001/02/23	32069.70
1480	827	386	2003/03/06	36534.73
1481	337	119	2002/06/06	38465.58
1482	244	263	2002/10/11	33564.76
1483	582	282	2000/06/12	25347.90
1484	421	784	2002/04/26	31158.75
1485	224	126	2004/03/19	35759.28
1486	46	263	2002/03/07	35727.23
1487	497	880	2004/01/04	37538.15
1488	926	297	2002/05/15	39593.51
1489	79	657	2002/04/29	10207.82
1490	905	794	2002/12/03	12799.68
1491	418	746	2002/04/15	26560.06
1492	605	586	2002/07/01	27851.87
1493	854	519	2002/01/28	18375.24
1494	838	190	2004/02/16	22859.50
1495	442	778	2001/06/02	39674.99
1496	109	946	2001/11/29	18278.20
1497	471	893	2003/04/26	26139.83
1498	380	159	2003/07/15	16748.35
1499	945	291	2003/08/13	34798.89
1500	594	2	2003/07/24	38055.42
1501	724	999	2002/02/17	12464.60
1502	113	747	2001/04/30	35867.31
1503	389	539	2002/06/10	13360.90
1504	630	997	2000/09/22	23235.78
1505	745	212	2002/05/24	14858.70
1506	423	481	2002/03/21	23777.77
1507	665	165	2002/12/25	13762.82
1508	814	131	2003/03/12	18621.52
1509	40	862	2000/07/29	33105.16
1510	644	15	2003/01/26	19428.10
1511	586	137	2003/02/05	39516.60
1512	743	159	2004/11/29	38786.93
1513	155	896	2003/03/18	22812.81
1514	77	883	2003/02/27	14809.27
1515	134	622	2002/07/14	11100.46
1516	518	441	2003/05/01	20568.85
1517	287	196	2003/02/10	15352.17
1518	885	124	2002/12/30	34855.65
1519	390	87	2002/11/21	25617.07
1520	295	905	2002/06/04	12341.00
1521	55	3	2002/02/17	25746.15
1522	425	698	2000/07/18	22414.55
1523	53	501	2001/01/13	23299.87
1524	180	849	2001/12/28	10367.13
1525	822	871	2002/10/15	25062.26
